Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Featured Ingredients (product.metafields.custom.featured_ingredients),How to Use (product.metafields.custom.how_to_use),Specific Item Info (product.metafields.custom.specific_item_info),Why We Love It (product.metafields.custom.why_we_love_it),Active ingredient (product.metafields.shopify.active-ingredient),Color (product.metafields.shopify.color-pattern),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Dispenser type (product.metafields.shopify.dispenser-type),Fragrance level (product.metafields.shopify.fragrance-level),Moisturizer type (product.metafields.shopify.moisturizer-type),Package type (product.metafields.shopify.package-type),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Product form (product.metafields.shopify.product-form),Skin care effect (product.metafields.shopify.skin-care-effect),Skin care features (product.metafields.shopify.skin-care-features),Skin care mask type (product.metafields.shopify.skin-care-mask-type),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
rom-nd-slide-in-single,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/5cb5cf99-460d-45db-8569-23ef5e770d1a_acbcea83-3902-4e6b-9680-0ce83f49d5c9.jpg?v=1742941387,59,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rom-nd-sheer-tinted-stick-2-0g,rom&nd Sheer Tinted Stick 2.0g,"",rom&nd,Health & Beauty > Personal Care > Cosmetics > Makeup > Lip Makeup,Lip Balm & Treatment,"",true,Color,01 Bare Pumpkin,,,,,,,,,0.0,shopify,100,deny,manual,14.79,19.00,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/b1a8fe4c-2c78-4c1f-94b6-1c78eae986f6_36fbef4b-a325-41ba-93a7-3b13afb9b8f1.jpg?v=1742941405,1,"",false,,,,,,,,,,,,,,"The moisturizing oil extracted from cherry blossom, water lily, rose, and lotus provides sheer glow and comfortable lips without dryness.","<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/e4553b18-0caa-49dc-bda3-d229ddac7ff5.jpg?v=1742747767"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td>2.0g</td></tr><tr><th scope=""row"">Ideal for</th> <td>For all skin types</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>36 months before opening / 12 months after opening</td></tr><tr><th scope=""row"">How to Use</th> <td>â€œLong-lasting lipstick product that maintains initial color application without any color change.â€ <br>â€œClear pigmentation like subtle and sheer glowing jellyâ€ <br>â€œLight and refreshing finish without any stickiness or oilinessâ€</td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>COSMAX Co., Ltd. / iFamilySC Co., Ltd. </td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>South Korea</td></tr><tr><th scope=""row"">Ingredients</th> <td>01 Bare Pumpkin - Octyldodecanol,Dipentaerythrityl Pentahydroxystearate/Pentaisostearate,Propylene Glycol Dibenzoate,Dipentaerythrityl Hexa C5-9 Acid Esters,Caprylic/Capric Triglyceride,Synthetic Wax,Hydrogenated Polyisobutene,Phytosteryl/Isostearyl/Cetyl/Stearyl/Behenyl Dimer Dilinoleate, Paraffin,Glycerin,Euphorbia Cerifera (Candelilla) Wax,Phenylpropyldimethylsiloxysilicate,Synthetic Fluorphlogopite, Hydrogenated Vegetable Oil,Diisostearyl Malate,Titanium Dioxide (CI 77891),Sorbitan Isostearate,Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone,Argania Spinosa Kernel Oil,Sucrose Tetrastearate Triacetate,Vinyl Dimethicone,Diglyceryl Sebacate/Isopalmitate, Polyhydroxystearic Acid,Disteardimonium Hectorite,Ethylene/Propylene Copolymer,Polyglyceryl-2 Triisostearate,Lecithin,Microcrystalline Wax,Polyethylene,Water,Ethylhexyl Palmitate,Isopropyl Myristate,Isostearic Acid,Iron Oxide Yellow (CI 77492),Polyglyceryl-10 Stearate,Propylene Carbonate,Polyglyceryl-3 Polyricinoleate,Iron Oxide Red (CI 77491),Sunset Yellow FCF (CI 15985), Tartrazine (CI 19140),1,2-Hexanediol,Lithol Rubine BCA (CI 15850),Iron Oxide Black (CI 77499),Polyglyceryl-2 Diisostearate,Phloxine B (CI 45410),Brilliant Blue FCF (CI 42090),Tocopherol,Nelumbium Speciosum Flower Extract,Nymphaea Alba Flower Extract,Prunus Serrulata Flower Extract,Rosa Hybrid Flower Extract,Potassium Sorbate<br><br>02 Bunny Hop - Octyldodecanol,Dipentaerythrityl Pentahydroxystearate/Pentaisostearate,Propylene Glycol Dibenzoate,Dipentaerythrityl Hexa C5-9 Acid Esters,Caprylic/Capric Triglyceride,Synthetic Wax,Hydrogenated Polyisobutene,Phytosteryl/Isostearyl/Cetyl/Stearyl/Behenyl Dimer Dilinoleate, Paraffin,Glycerin,Diisostearyl Malate,Euphorbia Cerifera (Candelilla) Wax,Phenylpropyldimethylsiloxysilicate,Synthetic Fluorphlogopite, Titanium Dioxide (CI 77891),Hydrogenated Vegetable Oil,Sorbitan Isostearate,Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone,Argania Spinosa Kernel Oil,Sucrose Tetrastearate Triacetate,Vinyl Dimethicone,Diglyceryl Sebacate/Isopalmitate, Polyhydroxystearic Acid,Disteardimonium Hectorite,Ethylene/Propylene Copolymer,Polyglyceryl-2 Triisostearate,Microcrystalline Wax,Lecithin,Polyethylene,Water,Ethylhexyl Palmitate,Isopropyl Myristate,Isostearic Acid,Polyglyceryl-10 Stearate,Iron Oxide Red (CI 77491),Propylene Carbonate,Tartrazine (CI 19140),Polyglyceryl-3 Polyricinoleate,Fast Acid Magenta (CI 17200),Fast Acid Magenta (CI 17200),1,2-Hexanediol,Lithol Rubine BCA (CI 15850),Sunset Yellow FCF (CI 15985), Polyglyceryl-2 Diisostearate,Brilliant Blue FCF (CI 42090),Tocopherol,Nelumbium Speciosum Flower Extract,Nymphaea Alba Flower Extract,Prunus Serrulata Flower Extract,Rosa Hybrid Flower Extract,Potassium Sorbate<br><br>03 Taffy Berry - Octyldodecanol,Dipentaerythrityl Pentahydroxystearate/Pentaisostearate,Propylene Glycol Dibenzoate,Dipentaerythrityl Hexa C5-9 Acid Esters,Caprylic/Capric Triglyceride,Synthetic Wax,Hydrogenated Polyisobutene,Phytosteryl/Isostearyl/Cetyl/Stearyl/Behenyl Dimer Dilinoleate, Paraffin,Glycerin,Euphorbia Cerifera (Candelilla) Wax,Phenylpropyldimethylsiloxysilicate,Synthetic Fluorphlogopite, Hydrogenated Vegetable Oil,Diisostearyl Malate,Titanium Dioxide (CI 77891),Sorbitan Isostearate,Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone,Argania Spinosa Kernel Oil,Sucrose Tetrastearate Triacetate,Vinyl Dimethicone,Diglyceryl Sebacate/Isopalmitate, Polyglyceryl-2 Triisostearate,Polyhydroxystearic Acid,Disteardimonium Hectorite,Ethylene/Propylene Copolymer,Tartrazine (CI 19140),Microcrystalline Wax,Lecithin,Polyethylene,Water,Ethylhexyl Palmitate,Isopropyl Myristate,Isostearic Acid,Polyglyceryl-10 Stearate,Iron Oxide Red (CI 77491),Propylene Carbonate,Lithol Rubine BCA (CI 15850),Fast Acid Magenta (CI 17200),Polyglyceryl-3 Polyricinoleate,Polyglyceryl-2 Diisostearate,Fast Acid Magenta (CI 17200),1,2-Hexanediol,Sunset Yellow FCF (CI 15985), Tocopherol,Nelumbium Speciosum Flower Extract,Nymphaea Alba Flower Extract,Prunus Serrulata Flower Extract,Rosa Hybrid Flower Extract,Potassium Sorbate<br><br>04 Camel Nuts - Octyldodecanol,Dipentaerythrityl Pentahydroxystearate/Pentaisostearate,Propylene Glycol Dibenzoate,Dipentaerythrityl Hexa C5-9 Acid Esters,Caprylic/Capric Triglyceride,Synthetic Wax,Hydrogenated Polyisobutene,Phytosteryl/Isostearyl/Cetyl/Stearyl/Behenyl Dimer Dilinoleate, Paraffin,Glycerin,Diisostearyl Malate,Euphorbia Cerifera (Candelilla) Wax,Phenylpropyldimethylsiloxysilicate,Synthetic Fluorphlogopite, Hydrogenated Vegetable Oil,Titanium Dioxide (CI 77891),Sorbitan Isostearate,Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone,Argania Spinosa Kernel Oil,Sucrose Tetrastearate Triacetate,Vinyl Dimethicone,Diglyceryl Sebacate/Isopalmitate, Polyglyceryl-2 Triisostearate,Polyhydroxystearic Acid,Disteardimonium Hectorite,Ethylene/Propylene Copolymer,Iron Oxide Yellow (CI 77492),Microcrystalline Wax,Lecithin,Polyethylene,Iron Oxide Red (CI 77491),Water,Ethylhexyl Palmitate,Isopropyl Myristate,Isostearic Acid,Polyglyceryl-10 Stearate,Iron Oxide Black (CI 77499),Propylene Carbonate,Sunset Yellow FCF (CI 15985), Polyglyceryl-3 Polyricinoleate,Lithol Rubine BCA (CI 15850),1,2-Hexanediol,Polyglyceryl-2 Diisostearate,Fast Acid Magenta (CI 17200),Brilliant Blue FCF (CI 42090),Tocopherol,Nelumbium Speciosum Flower Extract,Nymphaea Alba Flower Extract,Prunus Serrulata Flower Extract,Rosa Hybrid Flower Extract,Potassium Sorbate<br><br>05 Dutch Cocoa - Octyldodecanol,Dipentaerythrityl Pentahydroxystearate/Pentaisostearate,Propylene Glycol Dibenzoate,Dipentaerythrityl Hexa C5-9 Acid Esters,Caprylic/Capric Triglyceride,Synthetic Wax,Hydrogenated Polyisobutene,Phytosteryl/Isostearyl/Cetyl/Stearyl/Behenyl Dimer Dilinoleate, Paraffin,Glycerin,Euphorbia Cerifera (Candelilla) Wax,Phenylpropyldimethylsiloxysilicate,Synthetic Fluorphlogopite, Hydrogenated Vegetable Oil,Diisostearyl Malate,Sorbitan Isostearate,Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone,Titanium Dioxide (CI 77891),Argania Spinosa Kernel Oil,Polyglyceryl-2 Triisostearate,Sucrose Tetrastearate Triacetate,Vinyl Dimethicone,Diglyceryl Sebacate/Isopalmitate, Polyhydroxystearic Acid,Disteardimonium Hectorite,Ethylene/Propylene Copolymer,Microcrystalline Wax,Iron Oxide Red (CI 77491),Lecithin,Iron Oxide Yellow (CI 77492),Polyethylene,Water,Iron Oxide Black (CI 77499),Fast Acid Magenta (CI 17200),Ethylhexyl Palmitate,Isopropyl Myristate,Isostearic Acid,Polyglyceryl-10 Stearate,Propylene Carbonate,Brilliant Blue FCF (CI 42090),Polyglyceryl-3 Polyricinoleate,Sunset Yellow FCF (CI 15985), Sunset Yellow FCF (CI 15985), 1,2-Hexanediol,Fast Acid Magenta (CI 17200),Tocopherol,Nelumbium Speciosum Flower Extract,Nymphaea Alba Flower Extract,Prunus Serrulata Flower Extract,Rosa Hybrid Flower Extract,Potassium Sorbate<br><br>06 In Vinery - Octyldodecanol,Dipentaerythrityl Pentahydroxystearate/Pentaisostearate,Propylene Glycol Dibenzoate,Dipentaerythrityl Hexa C5-9 Acid Esters,Caprylic/Capric Triglyceride,Synthetic Wax,Hydrogenated Polyisobutene,Phytosteryl/Isostearyl/Cetyl/Stearyl/Behenyl Dimer Dilinoleate, Paraffin,Glycerin,Euphorbia Cerifera (Candelilla) Wax,Phenylpropyldimethylsiloxysilicate,Synthetic Fluorphlogopite, Hydrogenated Vegetable Oil,Diisostearyl Malate,Sorbitan Isostearate,Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone,Titanium Dioxide (CI 77891),Argania Spinosa Kernel Oil,Polyglyceryl-2 Triisostearate,Sucrose Tetrastearate Triacetate,Vinyl Dimethicone,Diglyceryl Sebacate/Isopalmitate, Polyhydroxystearic Acid,Iron Oxide Yellow (CI 77492),Disteardimonium Hectorite,Ethylene/Propylene Copolymer,Microcrystalline Wax,Lecithin,Polyethylene,Fast Acid Magenta (CI 17200),Water,Ethylhexyl Palmitate,Isopropyl Myristate,Isostearic Acid,Polyglyceryl-10 Stearate,Iron Oxide Black (CI 77499),Propylene Carbonate,Polyglyceryl-3 Polyricinoleate,Fast Acid Magenta (CI 17200),Sunset Yellow FCF (CI 15985), 1,2-Hexanediol,Sunset Yellow FCF (CI 15985), Brilliant Blue FCF (CI 42090),Lithol Rubine BCA (CI 15850),Polyglyceryl-2 Diisostearate,Brilliant Blue FCF (CI 42090),Tocopherol,Nelumbium Speciosum Flower Extract,Nymphaea Alba Flower Extract,Prunus Serrulata Flower Extract,Rosa Hybrid Flower Extract,Potassium Sorbate</td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>N</td></tr><tr><th scope=""row"">Precautions when using</th> <td>1. Consult a specialist if you have abnormal symptoms or side effects such as a skin rash, swelling, or itchiness during use or from exposure to direct sunlight after use.<br>2. Do not use on wounds or other affected areas.<br>3. Storage and handling instructions<br>a) Keep out of reach of children. <br>b) Keep away from direct sunlight</td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>Compensation for defective products is provided according to the criteria notified by the Fair Trade Commission.<br></td></tr><tr><th scope=""row"">Customer Service</th> <td>+82-1670-2238</td></tr></tbody></table></div></div></div></div>",The initial color lasts for a long time with liveliness.Each shade is highly pigmented to maintain clear shade for a long time.The soft application with moisturizing effect provides clean and clear pigmentation without being stuffy like jelly.,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/e7604dc0-5268-4379-a596-dd9cd06495dc_0d0d2d50-0379-40e2-9579-ecc2efff3c07.jpg?v=1742941405,lb,,,true,,,true,,,active
rom-nd-sheer-tinted-stick-2-0g,,,,,,,,,06 In Vinery,,,,,,,,,0.0,shopify,100,deny,manual,14.79,19.00,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/39062864-7ce2-445b-82cd-64c284b7d2cf_68c1a96b-f30e-4694-a97b-9bdf8d67087d.jpg?v=1742941405,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/a46abac2-1b8d-4122-b0b0-96840c8135ff_f673ea54-6f24-47ad-9061-68b93317bcda.jpg?v=1742941405,lb,,,,,,,,,
rom-nd-sheer-tinted-stick-2-0g,,,,,,,,,05 Dutch Cocoa,,,,,,,,,0.0,shopify,100,deny,manual,14.79,19.00,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/51c7fe4b-2c49-432c-b4b7-fa7ebc104f55_b473c8db-55cb-4cda-8bc2-eaf74d941c12.jpg?v=1742941405,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/ae2e28a8-d35b-45fd-9298-91f325dacbcc_f4537e19-54f4-426a-8dc8-c8c3f014069c.jpg?v=1742941405,lb,,,,,,,,,
rom-nd-sheer-tinted-stick-2-0g,,,,,,,,,04 Camel Nuts,,,,,,,,,0.0,shopify,100,deny,manual,14.79,19.00,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/c0c0a438-4337-4bd0-91ed-f56385d95c6e_57e60309-9821-413c-ba23-169b7281e3de.jpg?v=1742941405,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/35fa6719-f2d7-4cba-be96-46d52d4b1fd1_0608492e-f2f9-4918-8c88-5bf96f4359d7.jpg?v=1742941405,lb,,,,,,,,,
rom-nd-sheer-tinted-stick-2-0g,,,,,,,,,03 Taffy Berry,,,,,,,,,0.0,shopify,100,deny,manual,14.79,19.00,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/7e7ba11f-adcd-4aab-a6ca-d304c920fee0_e1a022b6-9dd8-4cce-9b9d-b184858a0eb1.jpg?v=1742941405,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/48e1b972-c5ff-4a1f-880a-1c821f5245cd_ede13380-7efd-4f38-82e7-849c83b696a4.jpg?v=1742941405,lb,,,,,,,,,
rom-nd-sheer-tinted-stick-2-0g,,,,,,,,,02 Bunny Hop,,,,,,,,,0.0,shopify,100,deny,manual,14.79,19.00,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/e7604dc0-5268-4379-a596-dd9cd06495dc_0d0d2d50-0379-40e2-9579-ecc2efff3c07.jpg?v=1742941405,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/7c0f33c5-e010-46b6-b8b8-0de516d987dd_4d2500f5-729c-4737-949b-7c4454f9850f.jpg?v=1742941405,lb,,,,,,,,,
rom-nd-sheer-tinted-stick-2-0g,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/a46abac2-1b8d-4122-b0b0-96840c8135ff_f673ea54-6f24-47ad-9061-68b93317bcda.jpg?v=1742941405,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rom-nd-sheer-tinted-stick-2-0g,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/ae2e28a8-d35b-45fd-9298-91f325dacbcc_f4537e19-54f4-426a-8dc8-c8c3f014069c.jpg?v=1742941405,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rom-nd-sheer-tinted-stick-2-0g,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/35fa6719-f2d7-4cba-be96-46d52d4b1fd1_0608492e-f2f9-4918-8c88-5bf96f4359d7.jpg?v=1742941405,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rom-nd-sheer-tinted-stick-2-0g,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/48e1b972-c5ff-4a1f-880a-1c821f5245cd_ede13380-7efd-4f38-82e7-849c83b696a4.jpg?v=1742941405,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rom-nd-sheer-tinted-stick-2-0g,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/7c0f33c5-e010-46b6-b8b8-0de516d987dd_4d2500f5-729c-4737-949b-7c4454f9850f.jpg?v=1742941405,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tirtir-mask-fit-crystal-mesh-mini-cushion,TIRTIR mask fit crystal mesh mini cushion,"",TIRTIR,Health & Beauty > Personal Care > Cosmetics > Makeup > Face Makeup,Powder & Pact,"",true,Color,13.5N LINEN,,,,,,,,,0.0,shopify,100,deny,manual,12.75,15.00,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/565971fa-ad2f-4e44-8830-31e2e9a3ccab_af3c788b-7737-4bc4-93f7-f1dd88a24333.jpg?v=1742941459,1,"",false,,,,,,,,,,,,,,,"<img style=""display: block; margin-left: auto; margin-right: auto"" src=""https://cdn.shopify.com/s/files/1/0668/2555/2008/files/102664e1-875a-4b07-b843-1d6ef2f971e1.jpg?v=1742852114"" alt="""">","<div class=""modal-body type-inner-scroll""><div class=""modal-contents""><!----> <div class=""modal-cont-box type02""><div class=""prd-description""><table class=""table prd-desc-tbl""><colgroup><col class=""col01""> <col class=""col02""></colgroup> <tbody id=""descTbody""><tr><th scope=""row"">Content volume or weight</th> <td>5g</td></tr><tr><th scope=""row"">Ideal for</th> <td>For all skin types</td></tr><tr><th scope=""row"">Expiration date (or expiration date after opening)</th> <td>36 months from the date of manufacture / 12 months after opening</td></tr><tr><th scope=""row"">How to Use</th> <td>Gently press the puff onto the mesh screen to pick up an appropriate amount of product, then lightly pat and blend it evenly onto the skin.<br><br>Upon first use, the essence components on the mesh screen may prevent the cover powder from applying evenly.<br>The more layers you apply, the higher the coverage. Press the puff multiple times to ensure the product is fully absorbed into the mesh before blending.</td></tr><tr><th scope=""row"">Cosmetics manufacturers, cosmetics responsible distributors, and customized cosmetics sellers</th> <td>Kolmar Korea Co., Ltd. / TIRTIR Co., Ltd.</td></tr><tr><th scope=""row"">Country of Manufacture</th> <td>Republic of Korea</td></tr><tr><th scope=""row"">Ingredients</th> <td>Water, Titanium Dioxide, Zinc Oxide, Homosalate, Dimethicone, Propylene Glycol Dibenzoate, Ethylhexyl Salicylate, Glycerin, Methyl Hydrogenated Rosinate, Niacinamide, Cetyl PEG/PPG-10/1 Dimethicone, Phenyl Trimethicone, Cyclopentasiloxane, Polycaprylylsilsesquioxane, VP/Hexadecene Copolymer, Alcohol Denat., Magnesium Sulfate, PEG-10 Dimethicone, Tropaeolum Majus Flower/Leaf/Stem Extract, Lauryl PEG-10 Tris(Trimethylsiloxy)Silylethyl Dimethicone, Hydrogenated Polyisobutene, Aluminum Hydroxide, Trimethylsiloxysilicate, Stearic Acid, Synthetic Fluorphlogopite, Caprylyl Glycol, Disodium Stearoyl Glutamate, Glyceryl Caprylate, Disteardimonium Hectorite, Triethoxycaprylylsilane, Ethylhexylglycerin, Alumina, Propylene Carbonate, Ethylene/Propylene/Styrene Copolymer, Adenosine, Butylene/Ethylene/Styrene Copolymer, Tocopherol, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Butylene Glycol, 1,2-Hexanediol, Dextrin Palmitate, Isopropyl Titanium Triisostearate, Hydrolyzed Conchiolin Protein, Tremella Fuciformis Polysaccharide, Fragrance, Iron Oxides(CI 77492), Iron Oxides(CI 77491), Iron Oxides(CI 77499)</td></tr><tr><th scope=""row"">MFDS Evaluation of Functional Cosmetics</th> <td>Completion of functional cosmetics review (or report) according to the Cosmetics Act</td></tr><tr><th scope=""row"">Precautions when using</th> <td>If any abnormal symptoms such as red spots, swelling, or itching occur during or after use due to direct sunlight exposure, discontinue use and consult a dermatologist.<br>Do not use on wounded or irritated areas.<br>Storage and handling precautions:<br>a. Keep out of reach of children.<br>b. Store away from direct sunlight.</td></tr><tr><th scope=""row"">Quality Assurance Standard</th> <td>In case of any defects in this product, compensation will be provided according to the consumer dispute resolution standards set by the Fair Trade Commission.</td></tr><tr><th scope=""row"">Customer Service</th> <td>1522-0847</td></tr></tbody></table></div></div></div></div>",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/b1093834-f9a4-41a1-85cd-deea9022cae9_b99af1cb-73fd-46c6-be49-80ba23b348bc.jpg?v=1742941459,lb,,,true,,,true,,,active
tirtir-mask-fit-crystal-mesh-mini-cushion,,,,,,,,,29N NATURAL BEIGE,,,,,,,,,0.0,shopify,100,deny,manual,12.75,15.00,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/033210c4-f4af-499e-aec8-0a7fe83dc8c9_ac640d50-681c-44ca-9107-98d9efca3719.jpg?v=1742941459,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/566fcc09-d413-489d-b839-1082565f587e_008d1776-c23b-4281-99d0-be52263a942a.jpg?v=1742941459,lb,,,,,,,,,
tirtir-mask-fit-crystal-mesh-mini-cushion,,,,,,,,,24N LATTE,,,,,,,,,0.0,shopify,100,deny,manual,12.75,15.00,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/b1093834-f9a4-41a1-85cd-deea9022cae9_b99af1cb-73fd-46c6-be49-80ba23b348bc.jpg?v=1742941459,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/dc127f29-8cd0-40d7-9fa6-eb6c2a7f41dc_0eead746-58f8-4efa-b910-d149679a5c85.jpg?v=1742941459,lb,,,,,,,,,
tirtir-mask-fit-crystal-mesh-mini-cushion,,,,,,,,,23N SAND,,,,,,,,,0.0,shopify,100,deny,manual,12.75,15.00,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/566fcc09-d413-489d-b839-1082565f587e_008d1776-c23b-4281-99d0-be52263a942a.jpg?v=1742941459,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/64c1e998-3103-4107-a4a1-e1157c9eb3ce_4387bc59-647b-4f9e-bc48-861a8a3235dc.jpg?v=1742941459,lb,,,,,,,,,
tirtir-mask-fit-crystal-mesh-mini-cushion,,,,,,,,,22N SHELL BEIGE,,,,,,,,,0.0,shopify,100,deny,manual,12.75,15.00,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/dc127f29-8cd0-40d7-9fa6-eb6c2a7f41dc_0eead746-58f8-4efa-b910-d149679a5c85.jpg?v=1742941459,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/6f10f439-08fc-4774-a66c-f4523f8fd136_cecaea02-a9d3-4250-8bd3-1d079c5c9b1b.jpg?v=1742941459,lb,,,,,,,,,
tirtir-mask-fit-crystal-mesh-mini-cushion,,,,,,,,,21N IVORY,,,,,,,,,0.0,shopify,100,deny,manual,12.75,15.00,true,true,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/64c1e998-3103-4107-a4a1-e1157c9eb3ce_4387bc59-647b-4f9e-bc48-861a8a3235dc.jpg?v=1742941459,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0668/2555/2008/files/ace43e88-aa7c-4571-b056-e02778b56a10_cab82fb9-e119-4d3f-9b89-f79cbc3666f9.jpg?v=1742941459,lb,,,,,,,,,
